ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007264,small GTPase-mediated signal transduction,33/274,491/18986,0.06720977596741344,4.657097834004787,9.93506321159178,1.9692022351524764e-13,7.002483148202206e-10,6.07757995101796e-10,OBSCN/DLC1/ADRA2A/MYO9A/RAPGEF2/DOCK4/RHOQ/CTNNAL1/RRAS/KIF14/RHOC/ARHGAP24/TAGAP/GIT1/CCDC88A/GRAP2/ARHGAP15/NF1/RALGAPA2/CDC42SE2/RASL10A/RASGRP3/KANK1/GIT2/AKAP13/ARHGAP20/RTN4R/GNA13/CDC42SE1/ABL2/SRGAP2/SYNJ2BP/ABCA1,33
GO:0051056,regulation of small GTPase mediated signal transduction,21/274,300/18986,0.07,4.85043795620438,8.134541191324445,2.8293461063850456e-09,5.030577377152611e-06,4.366127781011029e-06,OBSCN/DLC1/MYO9A/KIF14/ARHGAP24/TAGAP/GIT1/ARHGAP15/NF1/RALGAPA2/CDC42SE2/KANK1/GIT2/AKAP13/ARHGAP20/RTN4R/GNA13/CDC42SE1/ABL2/SRGAP2/ABCA1,21
GO:0007266,Rho protein signal transduction,14/274,139/18986,0.10071942446043165,6.979047418999107,8.561281169120372,1.4300501122679162e-08,1.6950860664082367e-05,1.471195413743695e-05,DLC1/ADRA2A/CTNNAL1/TAGAP/CDC42SE2/KANK1/AKAP13/ARHGAP20/RTN4R/GNA13/CDC42SE1/ABL2/SYNJ2BP/ABCA1,14
GO:0035023,regulation of Rho protein signal transduction,10/274,84/18986,0.11904761904761904,8.249044143204726,8.057252720648094,3.589291078540227e-07,0.00031908797688222617,0.00027694214321789335,DLC1/TAGAP/CDC42SE2/KANK1/AKAP13/ARHGAP20/RTN4R/CDC42SE1/ABL2/ABCA1,10
GO:0040013,negative regulation of locomotion,21/274,416/18986,0.05048076923076923,3.4979119876473894,6.233591280953514,7.445943617329018e-07,0.0005295555100644398,0.00045961066707386706,ANGPT2/DLC1/MCC/RRAS/SPRED1/FUZ/SRGAP1/RBBP4/NF1/ABHD2/PTPN2/PODN/WNT5A/KANK1/EMILIN1/GNA13/JAG1/SRGAP2/GPR18/SYNJ2BP/ADORA3,21
GO:0031589,cell-substrate adhesion,19/274,361/18986,0.05263157894736842,3.6469458317326158,6.144279903086607,1.3756501745578691e-06,0.0008153020034546304,0.000707615142421697,ANGPT2/DLC1/ITGAX/CD34/RRAS/KIF14/EMP2/ANGPTL3/TTYH1/ITGBL1/ACTN2/EFNA5/NF1/FER/JAK2/KANK1/EMILIN1/JAG1/SRGAP2,19
GO:0030336,negative regulation of cell migration,19/274,383/18986,0.04960835509138381,3.43746069257304,5.831308158254595,3.2784811633393993e-06,0.001665468430976415,0.0014454897399866346,ANGPT2/DLC1/MCC/RRAS/SPRED1/FUZ/SRGAP1/RBBP4/NF1/ABHD2/PODN/KANK1/EMILIN1/GNA13/JAG1/SRGAP2/GPR18/SYNJ2BP/ADORA3,19
GO:2000146,negative regulation of cell motility,19/274,398/18986,0.04773869346733668,3.307908153908227,5.6307235238381885,5.704625596519827e-06,0.0025357060776530632,0.00220078450644686,ANGPT2/DLC1/MCC/RRAS/SPRED1/FUZ/SRGAP1/RBBP4/NF1/ABHD2/PODN/KANK1/EMILIN1/GNA13/JAG1/SRGAP2/GPR18/SYNJ2BP/ADORA3,19
GO:0043549,regulation of kinase activity,20/274,460/18986,0.043478260869565216,3.0126943827356394,5.287938532757331,1.2832270580648762e-05,0.0050701726871985545,0.004400493256428325,ADRA2A/RAPGEF2/SPRED1/KIF14/EMP2/PIK3R5/CCDC88A/TAB2/LMO4/PILRB/NF1/PTPN2/JAK2/RAD50/WNT5A/NLRC5/PDE5A/TNFRSF10A/HSPB1/IRAK3,20
GO:0022604,regulation of cell morphogenesis,14/274,248/18986,0.056451612903225805,3.911643513068048,5.5849964567561985,1.5839726512205422e-05,0.005632606747740248,0.004888639803556453,DLC1/MYO9A/RHOQ/PLAA/RIMS1/EFNA5/ARHGAP15/PLXNA2/CDC42SE2/WNT5A/KANK1/GNA13/CDC42SE1/VIL1,14
