ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007264,small GTPase-mediated signal transduction,33/341,491/18986,0.06720977596741344,3.742066881282439,8.325166308784146,8.149092238966237e-11,2.7340204461731724e-07,2.49276442594062e-07,G3BP1/NGEF/RHOF/ARHGAP24/DOK2/DOCK8/RAPGEF1/KANK1/CCDC88A/CDON/RHOQ/DENND1A/RASGRP3/ARHGEF9/RASL10A/GRAP2/DOCK6/EPS8L2/FARP2/RHOT2/ARFGAP1/MYO9A/G3BP2/RND2/SIPA1L3/ABL2/ARFGEF1/CDC42SE1/RAPGEF3/CGNL1/GIT1/ARHGAP28/SOS1,33
GO:0051056,regulation of small GTPase mediated signal transduction,20/341,300/18986,0.06666666666666667,3.7118279569892474,6.402740275005342,5.509368733031518e-07,0.0009241966049660372,0.0008426434493783997,NGEF/RHOF/ARHGAP24/DOCK8/KANK1/CDON/DENND1A/ARHGEF9/DOCK6/EPS8L2/ARFGAP1/MYO9A/SIPA1L3/ABL2/ARFGEF1/CDC42SE1/CGNL1/GIT1/ARHGAP28/SOS1,20
GO:0007015,actin filament organization,25/341,465/18986,0.053763440860215055,2.993409642733264,5.885618548403153,1.2085089880628845e-06,0.0013453080605458014,0.0012265950973240566,MTSS1/RHOF/DIAPH3/CALD1/KANK1/TGFB3/CCDC88A/RHOQ/MLST8/CORO6/TRPV4/CAV3/SPTBN4/BAIAP2L1/JAK2/CD47/RND2/INF2/ARFGEF1/RAPGEF3/CGNL1/SPTBN5/ARHGAP28/GAS2L3/BCAR1,25
GO:0051258,protein polymerization,19/341,293/18986,0.06484641638225255,3.610481118573158,6.089984116165386,1.603944036418243e-06,0.0013453080605458014,0.0012265950973240566,ANKRD53/TUBGCP2/DIAPH3/KANK1/MLST8/TRPV4/CAV3/TUBGCP5/SPTBN4/TUBGCP6/BAIAP2L1/FGB/JAK2/SKA1/INF2/ARFGEF1/GIT1/SPTBN5/ARHGAP28,19
GO:1902903,regulation of supramolecular fiber organization,22/341,400/18986,0.055,3.0622580645161293,5.637432258111494,3.71097999156159e-06,0.002490067574337827,0.0022703384958901013,MTSS1/ANKRD53/DIAPH3/KANK1/TGFB3/CCDC88A/EMILIN1/MLST8/PFDN6/TRPV4/CAV3/SPTBN4/BAIAP2L1/TRIM54/CD47/SKA1/ARFGEF1/RAPGEF3/CGNL1/GIT1/SPTBN5/ARHGAP28,22
GO:0030010,establishment of cell polarity,13/341,164/18986,0.07926829268292683,4.41345397324941,5.937237025365038,8.636519064823516e-06,0.004829253577080483,0.004403109544276691,DIAPH3/DOCK8/KANK1/RHOQ/LAMA1/CRB2/MYO9A/KCNJ8/SKA1/SIPA1L3/ABL2/ARFGEF1/AMOTL1,13
GO:0032970,regulation of actin filament-based process,21/341,395/18986,0.053164556962025315,2.9600653327888935,5.323766710164094,1.037371117970541e-05,0.004971971572558807,0.004533233787702845,MTSS1/NGEF/RHOF/KANK1/TGFB3/CCDC88A/RHOQ/MLST8/CAV3/SPTBN4/BAIAP2L1/CD47/RND2/ABL2/ARFGEF1/RAPGEF3/CGNL1/HCN4/SPTBN5/ARHGAP28/ATP2A1,21
GO:0007163,establishment or maintenance of cell polarity,15/341,227/18986,0.06607929515418502,3.679124626971721,5.491643036135259,1.6168975274539735e-05,0.006780864005760101,0.006182505545764799,DIAPH3/DOCK8/DST/KANK1/RHOQ/LAMA1/CRB2/MYO9A/KCNJ8/SKA1/KIAA1614/SIPA1L3/ABL2/ARFGEF1/AMOTL1,15
GO:0070509,calcium ion import,9/341,84/18986,0.10714285714285714,5.965437788018432,6.168003407751985,1.9721827914883737e-05,0.006781508283750543,0.00618309297123824,CACNA1I/CASK/CACNA1G/TRPV4/CAV3/CASR/MS4A1/CALHM2/ATP2A1,9
GO:0031122,cytoplasmic microtubule organization,8/341,65/18986,0.12307692307692308,6.852605459057073,6.391976651315644,2.0652626960496606e-05,0.006781508283750543,0.00618309297123824,TUBGCP2/KANK1/CCDC88A/TRPV4/CAV3/TUBGCP5/TUBGCP6/TLN1,8
