1.000000,0.039934,0.248064,0.156870,0.185325,0.094588,0.163188,0.075418,0.161416,0.170891,0.228387,0.133268,0.199502,0.113175,0.130450,0.171487,0.078583,0.117520,0.141804,0.207791,0.137556,0.159454,0.115618,0.127925,0.083006,0.173877
0.039934,1.000000,0.065901,0.147512,0.485811,0.162060,0.215152,0.172557,0.465919,0.173932,0.219112,0.337169,0.419889,0.423452,0.287770,0.278217,0.447183,0.652058,0.516153,0.422683,0.289015,0.480505,0.413673,0.440901,0.777643,0.080268
0.248064,0.065901,1.000000,0.236502,0.090896,0.237014,0.263263,0.324691,0.102321,0.326284,0.283513,0.092379,0.092965,0.138730,0.182586,0.198939,0.126076,0.082690,0.109574,0.092810,0.214102,0.094550,0.162296,0.127173,0.111027,0.168758
0.156870,0.147512,0.236502,1.000000,0.233169,0.874929,0.549605,0.577696,0.200407,0.433592,0.475169,0.299624,0.317303,0.348683,0.362716,0.489315,0.357131,0.137568,0.187793,0.321661,0.319047,0.270637,0.289844,0.318368,0.162643,0.124408
0.185325,0.485811,0.090896,0.233169,1.000000,0.259809,0.337190,0.285904,0.744808,0.334914,0.440758,0.600711,0.735978,0.618847,0.495552,0.494634,0.649282,0.675053,0.659190,0.751716,0.498891,0.625131,0.546921,0.645282,0.593430,0.130600
0.094588,0.162060,0.237014,0.874929,0.259809,1.000000,0.571602,0.667203,0.204485,0.488078,0.528136,0.341148,0.335747,0.389061,0.376871,0.563785,0.413519,0.143328,0.195688,0.340021,0.333115,0.264099,0.270131,0.366963,0.177451,0.154804
0.163188,0.215152,0.263263,0.549605,0.337190,0.571602,1.000000,0.811478,0.283435,0.748622,0.615939,0.461219,0.361026,0.412898,0.621596,0.517456,0.481519,0.206336,0.265482,0.369968,0.560833,0.298413,0.438102,0.378917,0.269059,0.166566
0.075418,0.172557,0.324691,0.577696,0.285904,0.667203,0.811478,1.000000,0.219403,0.687487,0.554795,0.441120,0.310023,0.375959,0.513146,0.524709,0.461565,0.176589,0.204981,0.313007,0.460904,0.251924,0.351096,0.349890,0.214607,0.172830
0.161416,0.465919,0.102321,0.200407,0.744808,0.204485,0.283435,0.219403,1.000000,0.255844,0.366402,0.540845,0.648547,0.529301,0.381230,0.419325,0.568341,0.609695,0.727283,0.644702,0.407083,0.643315,0.531442,0.533187,0.590883,0.113223
0.170891,0.173932,0.326284,0.433592,0.334914,0.488078,0.748622,0.687487,0.255844,1.000000,0.612573,0.425742,0.305270,0.355775,0.636911,0.488998,0.446548,0.211143,0.219681,0.314178,0.572275,0.246240,0.369858,0.324024,0.235883,0.184359
0.228387,0.219112,0.283513,0.475169,0.440758,0.528136,0.615939,0.554795,0.366402,0.612573,1.000000,0.506821,0.435615,0.465435,0.461044,0.808554,0.495929,0.263404,0.304408,0.441350,0.434562,0.343581,0.360096,0.454132,0.291211,0.174496
0.133268,0.337169,0.092379,0.299624,0.600711,0.341148,0.461219,0.441120,0.540845,0.425742,0.506821,1.000000,0.611692,0.629080,0.557604,0.555690,0.666812,0.439299,0.492924,0.618083,0.495843,0.526280,0.514378,0.630037,0.405205,0.103834
0.199502,0.419889,0.092965,0.317303,0.735978,0.335747,0.361026,0.310023,0.648547,0.305270,0.435615,0.611692,1.000000,0.779308,0.468298,0.499801,0.633067,0.522374,0.637067,0.981842,0.471746,0.824190,0.452501,0.707432,0.470672,0.127385
0.113175,0.423452,0.138730,0.348683,0.618847,0.389061,0.412898,0.375959,0.529301,0.355775,0.465435,0.629080,0.779308,1.000000,0.524937,0.549410,0.792688,0.515343,0.600617,0.789051,0.540891,0.756271,0.504383,0.866207,0.450228,0.177230
0.130450,0.287770,0.182586,0.362716,0.495552,0.376871,0.621596,0.513146,0.381230,0.636911,0.461044,0.557604,0.468298,0.524937,1.000000,0.445311,0.574504,0.378582,0.366745,0.479003,0.911011,0.408771,0.553259,0.503917,0.349561,0.180116
0.171487,0.278217,0.198939,0.489315,0.494634,0.563785,0.517456,0.524709,0.419325,0.488998,0.808554,0.555690,0.499801,0.549410,0.445311,1.000000,0.588705,0.317978,0.352485,0.502266,0.426197,0.404837,0.368779,0.541872,0.331184,0.148672
0.078583,0.447183,0.126076,0.357131,0.649282,0.413519,0.481519,0.461565,0.568341,0.446548,0.495929,0.666812,0.633067,0.792688,0.574504,0.588705,1.000000,0.533596,0.548601,0.642532,0.546115,0.602899,0.551078,0.755339,0.504418,0.163283
0.117520,0.652058,0.082690,0.137568,0.675053,0.143328,0.206336,0.176589,0.609695,0.211143,0.263404,0.439299,0.522374,0.515343,0.378582,0.317978,0.533596,1.000000,0.651532,0.527692,0.415967,0.597444,0.436386,0.551460,0.866752,0.103617
0.141804,0.516153,0.109574,0.187793,0.659190,0.195688,0.265482,0.204981,0.727283,0.219681,0.304408,0.492924,0.637067,0.600617,0.366745,0.352485,0.548601,0.651532,1.000000,0.642878,0.416068,0.691706,0.492358,0.597700,0.616595,0.116707
0.207791,0.422683,0.092810,0.321661,0.751716,0.340021,0.369968,0.313007,0.644702,0.314178,0.441350,0.618083,0.981842,0.789051,0.479003,0.502266,0.642532,0.527692,0.642878,1.000000,0.480925,0.830187,0.458313,0.717043,0.474424,0.136358
0.137556,0.289015,0.214102,0.319047,0.498891,0.333115,0.560833,0.460904,0.407083,0.572275,0.434562,0.495843,0.471746,0.540891,0.911011,0.426197,0.546115,0.415967,0.416068,0.480925,1.000000,0.431494,0.569165,0.514037,0.369675,0.161823
0.159454,0.480505,0.094550,0.270637,0.625131,0.264099,0.298413,0.251924,0.643315,0.246240,0.343581,0.526280,0.824190,0.756271,0.408771,0.404837,0.602899,0.597444,0.691706,0.830187,0.431494,1.000000,0.434994,0.654596,0.530467,0.129183
0.115618,0.413673,0.162296,0.289844,0.546921,0.270131,0.438102,0.351096,0.531442,0.369858,0.360096,0.514378,0.452501,0.504383,0.553259,0.368779,0.551078,0.436386,0.492358,0.458313,0.569165,0.434994,1.000000,0.528959,0.478978,0.110699
0.127925,0.440901,0.127173,0.318368,0.645282,0.366963,0.378917,0.349890,0.533187,0.324024,0.454132,0.630037,0.707432,0.866207,0.503917,0.541872,0.755339,0.551460,0.597700,0.717043,0.514037,0.654596,0.528959,1.000000,0.475488,0.175213
0.083006,0.777643,0.111027,0.162643,0.593430,0.177451,0.269059,0.214607,0.590883,0.235883,0.291211,0.405205,0.470672,0.450228,0.349561,0.331184,0.504418,0.866752,0.616595,0.474424,0.369675,0.530467,0.478978,0.475488,1.000000,0.088793
0.173877,0.080268,0.168758,0.124408,0.130600,0.154804,0.166566,0.172830,0.113223,0.184359,0.174496,0.103834,0.127385,0.177230,0.180116,0.148672,0.163283,0.103617,0.116707,0.136358,0.161823,0.129183,0.110699,0.175213,0.088793,1.000000
