ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007264,small GTPase-mediated signal transduction,29/343,491/18986,0.059063136456211814,3.2693081887977766,6.910373471767925,2.4952058512887574e-08,9.239747267322268e-05,7.77453612612076e-05,ADRA2A/USP8/IGF1/DOCK4/RRAS/ARHGAP31/FGD4/RAB12/GIT2/AKAP13/TAGAP/RAPGEF2/ARHGAP32/RAB4B/CDC42SE2/ARHGEF1/ARHGAP33/RTN4R/KALRN/TIAM2/SYNPO2L/RASGRF2/SRGAP2/RASGRP4/ARHGAP20/RALGAPB/RHOJ/ARHGAP15/DOCK10,29
GO:0042391,regulation of membrane potential,27/343,466/18986,0.05793991416309013,3.207134723907957,6.543284015313463,1.1378969324533566e-07,0.00021068161704373896,0.0001772723642137861,SLC1A7/KCNH8/STX1B/ACTN2/GRIA4/RIMS1/KCNH1/GRIK4/NETO1/KCNV1/GJA5/SLC8A1/TMEM25/ARRB2/GRIN2A/GNA14/FGF12/SCN4B/KCNH3/ATP1A1/TRPC5/GLRB/GABRG1/SLMAP/NLGN3/CNTNAP1/NRXN1,27
GO:0070371,ERK1 and ERK2 cascade,21/343,319/18986,0.06583072100313479,3.6439127375087965,6.459511204677562,3.877500354706976e-07,0.00038587591842810005,0.0003246848838202812,PDGFC/WNK4/IGF1/CXCL17/AKAP12/RRAS/MAPK1/PDE8B/CNKSR3/PSCA/RAPGEF2/ARRB2/FAM83D/PTPRC/SPRED2/PTPN1/TRAF7/SLAMF1/PTPN2/GRB10/NRXN1,21
GO:0051963,regulation of synapse assembly,15/343,168/18986,0.08928571428571429,4.942211578508955,6.961491527118323,4.1682518868819883e-07,0.00038587591842810005,0.0003246848838202812,SLITRK2/DOCK4/GPC4/SLITRK4/ARHGAP33/RTN4R/SLITRK1/SRGAP2/EFNA5/PTPN1/NLGN3/CYFIP2/NRXN1/IL1RAP/DOCK10,15
GO:0008286,insulin receptor signaling pathway,13/343,130/18986,0.1,5.53527696793003,7.037933627076334,6.812584897447976e-07,0.0005045400375049971,0.0004245316062409687,FER/MAPK1/SORL1/IGF1R/STXBP4/GAB1/PRKCB/GKAP1/PTPN1/PTPRE/PTPN2/GRB10/EIF4EBP2,13
GO:0007409,axonogenesis,25/343,459/18986,0.054466230936819175,3.0148567363453322,5.927102321060057,1.0625340923801041e-06,0.0006557606240139209,0.0005517720900780893,SLITRK2/SLC9A6/CNTN2/KIF5A/IGF1R/SLITRK4/EPHA8/SEMA6D/LMO4/RTN4R/NEXN/PPP3CB/ITGA4/KALRN/TIAM2/SEMA5A/SLITRK1/EFNA5/FZD3/PLXNA2/TRPC5/NLGN3/CNTNAP1/CYFIP2/NRXN1,25
GO:0051056,regulation of small GTPase mediated signal transduction,19/343,300/18986,0.06333333333333334,3.505675413022352,5.9336472941308545,2.4775491422627735e-06,0.0012846081168820386,0.001080898851847246,IGF1/ARHGAP31/FGD4/GIT2/AKAP13/TAGAP/ARHGAP32/CDC42SE2/ARHGEF1/RTN4R/KALRN/TIAM2/SYNPO2L/RASGRF2/SRGAP2/ARHGAP20/RALGAPB/ARHGAP15/DOCK10,19
GO:0060828,regulation of canonical Wnt signaling pathway,18/343,276/18986,0.06521739130434782,3.6099632399543666,5.924428995558326,3.0268174565187333e-06,0.0012846081168820386,0.001080898851847246,BICC1/USP8/TMEM170B/SCEL/CYLD/BTRC/SNAI2/TLE3/SHISA6/FGF9/TMEM64/SEMA5A/SFRP2/CTNND1/GPRC5B/RSPO2/STK4/LZTS2,18
GO:0030100,regulation of endocytosis,19/343,307/18986,0.06188925081433225,3.425741445950181,5.812076824910228,3.4716281716136925e-06,0.0012846081168820386,0.001080898851847246,STX1B/APLN/IL15/RAB4B/PPP3CB/ARRB2/BMP2K/SYT7/GSG1L/ATAD1/PTPRC/ABCA13/FCN2/STON2/PTPN1/SMAP1/SH3GL3/FCGR1A/CLU,19
GO:0060078,regulation of postsynaptic membrane potential,13/343,151/18986,0.08609271523178808,4.765470237290753,6.301143084910984,3.7128821429464525e-06,0.0012846081168820386,0.001080898851847246,SLC1A7/STX1B/GRIA4/RIMS1/GRIK4/NETO1/TMEM25/ARRB2/GRIN2A/GLRB/GABRG1/NLGN3/NRXN1,13
