ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0043484,regulation of RNA splicing,16/261,190/18986,0.08421052631578947,6.125751159507965,8.383323825684577,8.774621976848902e-09,1.981309642372482e-05,1.8777691030456652e-05,RBM12/HNRNPL/TAF6L/SAP18/DAZAP1/HNRNPH1/RBFOX1/RBM24/NCBP1/ZC3H10/RBM3/MBNL3/MBNL2/CELF3/ENY2/EIF1,16
GO:0008380,RNA splicing,23/261,484/18986,0.047520661157024795,3.4568094740508535,6.463971931233168,2.643614467473644e-07,0.0002984640733777744,0.00028286674801967994,RBM12/HNRNPL/ECD/TAF6L/SAP18/ZBTB8OS/DAZAP1/SFPQ/HNRNPH1/RBFOX1/RBM24/NCBP1/ZC3H10/RBM3/RNPC3/MBNL3/MBNL2/RBM14/SNRPN/CELF3/RP9/ENY2/EIF1,23
GO:0048568,embryonic organ development,19/261,458/18986,0.04148471615720524,3.0177349462095737,5.160564672623728,2.0589433777658838e-05,0.015496980489984552,0.014687129428063305,E2F8/MBD2/PRRX1/FOXI1/ARNT/NR2F2/NCOA1/TEAD1/SOX18/PRICKLE1/RUNX2/TEAD3/NOTCH1/GLI3/BMP7/ZEB1/SETDB2/ZFPM2/SOX17,19
GO:0048024,"regulation of mRNA splicing, via spliceosome",9/261,114/18986,0.07894736842105263,5.742891712038717,5.996547967927569,2.817948883398241e-05,0.01590732144678307,0.01507602652618059,HNRNPL/SAP18/DAZAP1/RBFOX1/RBM24/NCBP1/RBM3/CELF3/EIF1,9
GO:0006346,DNA methylation-dependent heterochromatin formation,6/261,51/18986,0.11764705882352941,8.558034708136127,6.380812109528212,6.833031798158857e-05,0.024713953768324557,0.02342243625518802,MBD2/MPHOSPH8/ATF7IP/SETDB2/MAEL/SAMD1,6
GO:0090308,regulation of DNA methylation-dependent heterochromatin formation,4/261,17/18986,0.23529411764705882,17.116069416272254,7.848307544128465,7.214112137642782e-05,0.024713953768324557,0.02342243625518802,MPHOSPH8/ATF7IP/SETDB2/SAMD1,4
GO:0000380,"alternative mRNA splicing, via spliceosome",7/261,75/18986,0.09333333333333334,6.789374201787995,5.930886966301774,7.661544569454026e-05,0.024713953768324557,0.02342243625518802,HNRNPL/SAP18/SFPQ/RBFOX1/RBM24/NCBP1/CELF3,7
GO:0050684,regulation of mRNA processing,9/261,136/18986,0.0661764705882353,4.813894523326573,5.269835954526069,0.00011199947619065164,0.0315376008379185,0.029889488836645522,HNRNPL/SAP18/DAZAP1/RBFOX1/RBM24/NCBP1/RBM3/CELF3/EIF1,9
GO:0048026,"positive regulation of mRNA splicing, via spliceosome",5/261,36/18986,0.1388888888888889,10.103235419327373,6.454417568353728,0.00012570345772421014,0.0315376008379185,0.029889488836645522,DAZAP1/NCBP1/RBM3/CELF3/EIF1,5
GO:0001708,cell fate specification,8/261,110/18986,0.07272727272727272,5.290421455938697,5.327898655097409,0.00014018887209754332,0.031654647319625286,0.03000041862887427,NFIA/SOX18/MTA3/NOTCH1/TBX5/GLI3/MYT1L/SOX17,8
