ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007409,axonogenesis,34/399,459/18986,0.07407407407407407,3.524737770351805,8.022452757524082,2.125335670781646e-10,8.718126921546312e-07,7.210480912557101e-07,SLITRK2/MAP1B/TIAM2/KALRN/EPHA4/SEMA6D/NRXN1/FZD3/GLI3/SLITRK4/SLITRK1/PTEN/CLASP2/CNTN4/ITGA4/UNC5C/CNTNAP1/NLGN3/CDH4/CNP/NTRK2/NRP2/EPHA8/MYPN/TTC8/NEFL/CYFIP2/BMP7/DAB1/SEMA5A/PPP3CB/SMAD4/NEXN/ADCY1,34
GO:0060070,canonical Wnt signaling pathway,25/399,332/18986,0.07530120481927711,3.5831295105232965,6.956909210206406,4.097609850343532e-08,8.404197803054585e-05,6.950840288240635e-05,UBR5/CTNNB1/LATS2/STK4/RBPJ/FZD3/RSPO2/GLI3/PTEN/SFRP2/BICC1/FGF9/USP8/GNAQ/GPRC5B/TLE3/TMEM64/INVS/CSNK1G3/USP34/SHISA6/SCEL/SEMA5A/SMAD4/FZD8,25
GO:0048762,mesenchymal cell differentiation,22/399,274/18986,0.08029197080291971,3.820609918957979,6.890413814752493,8.820052239028185e-08,0.00010280158528890482,8.502386753217693e-05,CTNNB1/IGF1/RBPJ/EPHA4/SPRED2/FAM83D/SEMA6D/PTEN/CLASP2/SFRP2/BMP5/FBXL17/IL17RD/NRP2/BMP7/KITLG/PPP2CA/SEMA5A/SMAD4/PHACTR4/MAPK1/MARK1,22
GO:0060828,regulation of canonical Wnt signaling pathway,22/399,276/18986,0.07971014492753623,3.7929243398350945,6.848002610762156,1.0024532938947325e-07,0.00010280158528890482,8.502386753217693e-05,UBR5/CTNNB1/LATS2/STK4/RBPJ/RSPO2/GLI3/SFRP2/BICC1/FGF9/USP8/GNAQ/GPRC5B/TLE3/TMEM64/INVS/CSNK1G3/USP34/SHISA6/SCEL/SEMA5A/SMAD4,22
GO:0042391,regulation of membrane potential,29/399,466/18986,0.06223175965665236,2.9612335559929868,6.280422799745481,2.1171544956272592e-07,0.00017369135482126033,0.00014365450398750855,GRIA4/GCLM/NRXN1/ATP1A1/NLGN1/POPDC2/KCNV1/PTEN/TMEM25/CNTNAP1/FGF12/NETO1/GJA5/NLGN3/NTRK2/SCN4B/KCNE3/SCN2A/MYH14/GRIK4/GNAQ/GNA14/CHRNA3/KCNS2/USP53/KCNH1/PPP2R3C/TRDN/SLC8A1,29
GO:0060485,mesenchyme development,24/399,341/18986,0.07038123167155426,3.3490177055542087,6.413120275509399,2.68937591873704e-07,0.00018386366697765565,0.0001520676944927979,CTNNB1/IGF1/RBPJ/EPHA4/SPRED2/FAM83D/SEMA6D/PTEN/CLASP2/SFRP2/FGF9/BMP5/FBXL17/IL17RD/NRP2/RBM24/BMP7/KITLG/PPP2CA/SEMA5A/SMAD4/PHACTR4/MAPK1/MARK1,24
GO:0016055,Wnt signaling pathway,28/399,476/18986,0.058823529411764705,2.7990564646911396,5.824144752059878,1.0604456890565785e-06,0.000621421173787155,0.00051395736177885,UBR5/CTNNB1/LATS2/STK4/RBPJ/FZD3/RSPO2/CXXC4/GLI3/PTEN/SFRP2/BICC1/FGF9/USP8/GNAQ/GPRC5B/TLE3/TMEM64/INVS/CSNK1G3/USP34/SHISA6/PRKAA2/SCEL/SEMA5A/SMAD4/FZD8/MARK1,28
GO:0030111,regulation of Wnt signaling pathway,23/399,349/18986,0.0659025787965616,3.1359056667456606,5.900568791764068,1.4912769684794485e-06,0.0007646522655878372,0.0006324191670275345,UBR5/CTNNB1/LATS2/STK4/RBPJ/RSPO2/CXXC4/GLI3/SFRP2/BICC1/FGF9/USP8/GNAQ/GPRC5B/TLE3/TMEM64/INVS/CSNK1G3/USP34/SHISA6/SCEL/SEMA5A/SMAD4,23
GO:0006936,muscle contraction,23/399,358/18986,0.06424581005586592,3.057070049425239,5.756978118772938,2.2963001609168535e-06,0.001046602584453437,0.0008656111600742713,TMOD2/ATP1A1/SNTB1/SSPN/PTGER3/FGF12/PDE4D/TPM3/GJA5/PPP1R12B/TPM2/ANXA6/DTNA/SCN4B/KCNE3/SCN2A/MYH14/TTN/NMUR2/CHRNA3/MYL3/TRDN/SLC8A1,23
GO:0007411,axon guidance,18/399,236/18986,0.07627118644067797,3.6292850770995284,5.95497772187262,2.7605995072180516e-06,0.0010493251650535575,0.0008678629184653485,KALRN/EPHA4/SEMA6D/NRXN1/FZD3/GLI3/CNTN4/UNC5C/CDH4/NRP2/EPHA8/MYPN/TTC8/CYFIP2/BMP7/SEMA5A/SMAD4/NEXN,18
GO:0097485,neuron projection guidance,18/399,237/18986,0.0759493670886076,3.6139716379556486,5.932982791543781,2.930867788092195e-06,0.0010493251650535575,0.0008678629184653485,KALRN/EPHA4/SEMA6D/NRXN1/FZD3/GLI3/CNTN4/UNC5C/CDH4/NRP2/EPHA8/MYPN/TTC8/CYFIP2/BMP7/SEMA5A/SMAD4/NEXN,18
GO:0050807,regulation of synapse organization,21/399,312/18986,0.0673076923076923,3.2027665317139,5.7479659685516635,3.069698191282957e-06,0.0010493251650535575,0.0008678629184653485,SLITRK2/MAP1B/CTNNB1/EPHA4/NRXN1/NLGN1/SLITRK4/SLITRK1/PTPN1/CNTNAP1/NLGN3/CACNA2D3/NTRK2/NRP2/NEFL/DOCK10/ARHGAP33/CYFIP2/DBN1/DAB1/MARK1,21
GO:0010644,cell communication by electrical coupling,7/399,32/18986,0.21875,10.408991228070175,7.804673036853171,3.672489815709654e-06,0.001145427593227662,0.0009473461297371641,ATP1A1/GJB6/PDE4D/GJA5/DBN1/TRDN/SLC8A1,7
GO:0050803,regulation of synapse structure or activity,21/399,318/18986,0.0660377358490566,3.142336974511751,5.6446828563199105,4.1359202518509636e-06,0.001145427593227662,0.0009473461297371641,SLITRK2/MAP1B/CTNNB1/EPHA4/NRXN1/NLGN1/SLITRK4/SLITRK1/PTPN1/CNTNAP1/NLGN3/CACNA2D3/NTRK2/NRP2/NEFL/DOCK10/ARHGAP33/CYFIP2/DBN1/DAB1/MARK1,21
GO:0099172,presynapse organization,9/399,60/18986,0.15,7.137593984962407,6.976401422305659,4.188545562753518e-06,0.001145427593227662,0.0009473461297371641,SLITRK2/NRXN1/NLGN1/SLITRK4/SLITRK1/PTEN/CLASP2/NLGN3/CACNA2D3,9
GO:0001508,action potential,15/399,177/18986,0.0847457627118644,4.032538974555032,5.938780450691804,5.235917483924908e-06,0.0013423583449412482,0.0011102211875453933,ATP1A1/KCNV1/CNTNAP1/FGF12/GJA5/NTRK2/SCN4B/KCNE3/SCN2A/MYH14/GNAQ/GNA14/KCNS2/USP53/SLC8A1,15
GO:0003012,muscle system process,26/399,465/18986,0.05591397849462366,2.6606085105236206,5.311884447639961,6.46211157413794e-06,0.0015592695104184606,0.001289621399594216,IGF1/TMOD2/ATP1A1/SNTB1/SSPN/PTGER3/FGF12/PDE4D/TPM3/GJA5/PPP1R12B/TPM2/ANXA6/DTNA/SCN4B/KCNE3/SCN2A/MYH14/TTN/NMUR2/CHRNA3/MYL3/IL6ST/SMAD4/TRDN/SLC8A1,26
GO:0051963,regulation of synapse assembly,14/399,168/18986,0.08333333333333333,3.9653299916457807,5.656242725203744,1.3044656325861652e-05,0.002778651391111909,0.0022981327294910527,SLITRK2/MAP1B/CTNNB1/NRXN1/NLGN1/SLITRK4/SLITRK1/PTPN1/NLGN3/NTRK2/DOCK10/ARHGAP33/CYFIP2/MARK1,14
GO:0001837,epithelial to mesenchymal transition,15/399,192/18986,0.078125,3.71749686716792,5.54494387041293,1.4004645325748325e-05,0.002778651391111909,0.0022981327294910527,CTNNB1/IGF1/RBPJ/EPHA4/SPRED2/FAM83D/PTEN/CLASP2/SFRP2/BMP5/IL17RD/BMP7/PPP2CA/SMAD4/MARK1,15
GO:0010717,regulation of epithelial to mesenchymal transition,12/399,126/18986,0.09523809523809523,4.531805704738035,5.8277153544221765,1.4188712579485315e-05,0.002778651391111909,0.0022981327294910527,CTNNB1/EPHA4/SPRED2/PTEN/CLASP2/SFRP2/BMP5/IL17RD/BMP7/PPP2CA/SMAD4/MARK1,12
GO:0099068,postsynapse assembly,10/399,87/18986,0.11494252873563218,5.469420678132112,6.121791681061678,1.4225177770197485e-05,0.002778651391111909,0.0022981327294910527,MAP1B/NRXN1/NLGN1/PTEN/PTPN1/NLGN3/DOCK10/ARHGAP33/CYFIP2/MARK1,10
GO:0070371,ERK1 and ERK2 cascade,20/399,319/18986,0.06269592476489028,2.9833203698902424,5.234052195907327,1.5015648588008375e-05,0.002799735932182289,0.002315571071729713,AKAP12/PTPRC/SLAMF1/IGF1/SPRY4/EPHA4/SPRED2/FAM83D/NRXN1/PDGFC/CXCL17/WNK4/PTPN1/CNKSR3/TIRAP/MAP2K7/PSCA/SPRY3/SMAD4/MAPK1,20
GO:0016049,cell growth,26/399,490/18986,0.053061224489795916,2.5248631783540483,5.010454332988018,1.6178262971470656e-05,0.0028641277447617854,0.0023688274580736576,MAP1B/CTNNB1/IGF1/SEMA6D/SH3BP4/CGRRF1/TSPYL2/WFDC1/MFSD2A/SLITRK1/CLASP2/SFRP2/ITGA4/TCHP/NLGN3/IL17RB/CDH4/NRP2/GDF9/PRMT2/MEAF6/CYFIP2/ST7L/SEMA5A/PPP3CB/SMAD4,26
GO:0007264,small GTPase-mediated signal transduction,26/399,491/18986,0.05295315682281059,2.5197208908217594,4.9987856092052345,1.6757451456431706e-05,0.0028641277447617854,0.0023688274580736576,RHOJ/RAB4B/TIAM2/KALRN/IGF1/SPRY4/FGD4/NUP62/RALGAPB/COL1A2/RASGRF2/ARHGEF1/ARHGAP32/CADM4/ARHGAP31/DOCK9/SYNPO2L/USP8/RASGRP4/ECT2/DOCK10/ARHGAP33/SPRY3/KITLG/DAB1/PHACTR4,26
GO:0007215,glutamate receptor signaling pathway,8/399,55/18986,0.14545454545454545,6.921303258145363,6.443160800299265,1.8206611139582135e-05,0.002987340755782637,0.002470732955910452,TRPM1/GRIA4/GRM8/NRXN1/NLGN3/GRM7/GRIK4/GNAQ,8
GO:0090287,regulation of cellular response to growth factor stimulus,22/399,381/18986,0.05774278215223097,2.747630230431722,5.048755023268811,2.0435410860039645e-05,0.0031685330251443127,0.0026205912238035675,CTNNB1/LATS2/RBPJ/SPRY4/SPRED2/CAV2/NRXN1/GDF3/VEPH1/SFRP2/PTPN1/CADM4/FGF9/IL17RD/PBLD/CYFIP2/SPRY3/RBPMS2/APLN/ITGA8/HOXA13/SMAD4,22
GO:0010719,negative regulation of epithelial to mesenchymal transition,8/399,56/18986,0.14285714285714285,6.797708557107053,6.36593479344682,2.085577564088163e-05,0.0031685330251443127,0.0026205912238035675,EPHA4/SPRED2/PTEN/SFRP2/BMP5/IL17RD/PPP2CA/MARK1,8
GO:0090263,positive regulation of canonical Wnt signaling pathway,11/399,116/18986,0.09482758620689655,4.512272059458993,5.559276724591657,3.356311297449977e-05,0.004794514556697657,0.0039653879792236274,UBR5/RBPJ/RSPO2/SFRP2/FGF9/USP8/GPRC5B/CSNK1G3/USP34/SCEL/SEMA5A,11
GO:0010975,regulation of neuron projection development,24/399,452/18986,0.05309734513274336,2.5265819415796127,4.812733988661792,3.389588545690689e-05,0.004794514556697657,0.0039653879792236274,MAP1B/NCS1/TIAM2/EPHA4/SEMA6D/NLGN1/MFSD2A/SLITRK1/PTEN/SFRP2/PTPN1/BMP5/DDR2/CDH4/NTRK2/PTPRG/NEFL/CHRNA3/ARHGAP33/BMP7/DBN1/DAB1/SEMA5A/MARK1,24
GO:0097105,presynaptic membrane assembly,4/399,10/18986,0.4,19.03358395989975,8.357315725916154,3.6500047168694595e-05,0.004990773116199507,0.00412770708858606,NRXN1/NLGN1/PTEN/NLGN3,4
GO:0001503,ossification,24/399,456/18986,0.05263157894736842,2.504418942092072,4.764316491418627,3.899567955231526e-05,0.0050739780219280295,0.004196523176030701,CTNNB1/IGF1/RBPJ/RSPO2/MRC2/COL1A2/GLI3/TMCO1/PTEN/SFRP2/FGF9/BMP5/DDR2/INTU/IGSF10/SLC20A2/TMEM64/IL6ST/BMP7/SORT1/SMAD4/HEMGN/SLC8A1/MAPK1,24
GO:0045859,regulation of protein kinase activity,23/399,427/18986,0.053864168618266976,2.5630704395649544,4.786326278181521,3.958247116082324e-05,0.0050739780219280295,0.004196523176030701,WEE2/PTPRC/LATS2/IGF1/EPHA4/NUP62/TSPYL2/PTEN/PTPN1/LCP2/ERN1/DDR2/SYNPO2/GNAQ/GPRC5B/ERRFI1/CHRNA3/MAP2K7/ECT2/PRKAG2/PPP2CA/PRLR/SLC8A1,23
GO:0070373,negative regulation of ERK1 and ERK2 cascade,9/399,79/18986,0.11392405063291139,5.420957456933473,5.769068137226434,4.104081705715087e-05,0.005101497926316148,0.004219283999208844,PTPRC/SPRY4/EPHA4/SPRED2/PTPN1/CNKSR3/PSCA/SPRY3/SMAD4,9
GO:0071625,vocalization behavior,5/399,20/18986,0.25,11.895989974937343,7.14300441933693,4.776894487029885e-05,0.005763182701704879,0.004766542084116817,NRXN1/GLI3/SLITRK1/NLGN3/MYH14,5
