ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0007264,small GTPase-mediated signal transduction,48/456,491/18986,0.09775967413441955,4.070318362096688,10.813019857900755,1.207897638488004e-16,4.929430262669544e-13,3.932660416677259e-13,AKAP13/GNA13/CDC42SE1/GIT2/RASGRP4/SOS1/RAPGEF1/ADRA2A/NGEF/SYNPO2L/RRAS/RTN4R/ARRB1/ARHGAP28/TIAM2/ARHGEF1/ARHGAP33/IGF1/DOCK4/RAB4B/CCDC88A/CTNNAL1/OBSCN/USP8/KALRN/DOK2/RASL10A/ARHGEF11/SRGAP2/TAGAP/GIT1/ARHGAP32/RHOJ/RALGAPB/RIT1/ABL2/ARHGAP31/ARHGAP24/RHOQ/RASGRF2/RND2/RAB12/ARHGAP15/RAPGEF2/CDC42SE2/ARHGAP20/GRAP2/FGD4,48
GO:0051056,regulation of small GTPase mediated signal transduction,29/456,300/18986,0.09666666666666666,4.024809941520468,8.284199695088427,2.15516131186906e-10,4.397606656868817e-07,3.50837575663737e-07,AKAP13/GNA13/CDC42SE1/GIT2/SOS1/NGEF/SYNPO2L/RTN4R/ARRB1/ARHGAP28/TIAM2/ARHGEF1/IGF1/OBSCN/KALRN/ARHGEF11/SRGAP2/TAGAP/GIT1/ARHGAP32/RALGAPB/ABL2/ARHGAP31/ARHGAP24/RASGRF2/ARHGAP15/CDC42SE2/ARHGAP20/FGD4,29
GO:0030100,regulation of endocytosis,26/456,307/18986,0.08469055374592833,3.526172924167095,7.000119679329659,2.9675686204898752e-08,4.036882513406393e-05,3.22059289234217e-05,PTPN1/SYT7/SH3GL3/FCGR1A/CLU/IL15/ARRB1/CBLB/VAC14/SMAP1/GSG1L/RAB4B/SIRPB1/SCAMP5/ATAD1/ABL2/BMP2K/PTPRC/APLN/ARRB2/ABCA13/APPL1/CD47/PPP3CB/FCN2/STX1B,26
GO:0045785,positive regulation of cell adhesion,34/456,499/18986,0.06813627254509018,2.8369194529409696,6.5231471869088535,5.2801194185642576e-08,5.3870418367901836e-05,4.2977393056892764e-05,EMP2/MYO10/SFRP2/IL15/HLA-DPA1/ICOSLG/RRAS/FRMD5/HLA-A/CYLD/RSU1/ITGB2/SLAMF1/MAGI1/IGF1/PRKCE/CD55/STK4/CD28/ITGA4/SIRPB1/ATM/SMAD3/PIK3R2/ABL2/PTPRC/TNFSF13B/HLA-DRB4/SHB/IL6ST/CD47/EMILIN1/CD274/IL7R,34
GO:0002768,immune response-regulating cell surface receptor signaling pathway,28/456,369/18986,0.07588075880758807,3.1593686112299717,6.571055423455211,9.075552890877137e-08,5.745761488398143e-05,4.5839230022609154e-05,BTLA/SOS1/FCGR1A/PTPN2/MAPK10/LCP2/PDE4D/ICOSLG/HLA-A/FPR3/CYLD/CBLB/PRKCB/PRKCE/CD28/PIK3AP1/BTN3A2/BCAR1/BTRC/PTPRC/SHB/APPL1/FER/CD47/TLR5/MAPK1/FCN2/WNK1,28
GO:0008286,insulin receptor signaling pathway,16/456,130/18986,0.12307692307692308,5.124426450742241,7.402194070262673,9.326400935697498e-08,5.745761488398143e-05,4.5839230022609154e-05,PTPN1/SOS1/PTPN2/SORL1/PRKCB/GKAP1/BCAR1/STXBP4/PIK3R2/RHOQ/GAB1/EIF4EBP2/APPL1/FER/IGF1R/MAPK1,16
GO:0070588,calcium ion transmembrane transport,27/456,348/18986,0.07758620689655173,3.230376588021779,6.587462840440614,9.855508556429061e-08,5.745761488398143e-05,4.5839230022609154e-05,GRIN2A/JPH4/ADRA2A/PDE4D/CACNA1E/TRPM1/CACNG4/PRKCE/ATP2B2/CACNA1A/SLC8A1/XCR1/ITPR2/JPH3/SESTD1/TRPC5/TMCO1/PTPRC/TRPV4/KCNJ8/PLCB3/UBASH3B/CACNA2D3/PPP3CB/ATP2A1/ATP2B1/AKAP5,27
GO:0070371,ERK1 and ERK2 cascade,25/456,319/18986,0.07836990595611286,3.2630066545674534,6.394313444321028,2.4417371354445845e-07,0.00011377003228626753,9.076483056563161e-05,PTPN1/PTPN2/FAM83D/RRAS/ARRB1/AKAP12/SLAMF1/SPRED2/FRS2/PDGFC/IGF1/PSCA/WNK4/MAP2K1/CNKSR3/CXCL17/PTPRC/TRPV4/PDE8B/NOD1/INHBA/ARRB2/RAPGEF2/EMILIN1/MAPK1,25
GO:0060828,regulation of canonical Wnt signaling pathway,23/456,276/18986,0.08333333333333333,3.469663742690058,6.483439842980924,2.5090181097192055e-07,0.00011377003228626753,9.076483056563161e-05,SFRP2/TLE3/INVS/TMEM64/CCNY/FGF9/CYLD/RBMS3/SHISA6/STK4/USP8/SEMA5A/TMEM170B/BTRC/SMAD3/BICC1/RSPO2/CTNND1/LZTS2/SNAI2/SCEL/GPRC5B/WNK1,23
GO:1903522,regulation of blood circulation,22/456,267/18986,0.08239700374531835,3.4306787568171364,6.274684393471116,5.552354676388287e-07,0.00021400134012852513,0.00017072857401243975,PTPN1/BDKRB2/ADRA2A/PDE4D/GJA5/RNF207/ATP2B2/SLC8A1/DOCK4/ITGA4/PDE5A/ATP1A1/SPTBN4/ADORA3/KCNJ8/SCN4B/APLN/MYL3/HRH1/ATP2A1/ATP2B1/RANGRF,22
GO:0002028,regulation of sodium ion transport,12/456,82/18986,0.14634146341463414,6.093068035943517,7.250359850445319,5.768230192143534e-07,0.00021400134012852513,0.00017072857401243975,FGF14/PRKCE/FGF12/WNK4/SLMAP/CNKSR3/ATP1A1/NKAIN4/SPTBN4/SCN4B/WNK1/RANGRF,12
GO:0070372,regulation of ERK1 and ERK2 cascade,23/456,296/18986,0.0777027027027027,3.2352270033191086,6.080129826398414,8.600629418807441e-07,0.00028380292223231075,0.00022641572330428232,PTPN1/PTPN2/FAM83D/RRAS/ARRB1/AKAP12/SLAMF1/SPRED2/FRS2/PDGFC/IGF1/PSCA/MAP2K1/CNKSR3/CXCL17/PTPRC/TRPV4/PDE8B/NOD1/INHBA/ARRB2/RAPGEF2/EMILIN1,23
GO:0034762,regulation of transmembrane transport,31/456,487/18986,0.06365503080082136,2.6503386289131456,5.787798887550721,9.040524354374026e-07,0.00028380292223231075,0.00022641572330428232,GRIN2A/KCNJ16/JPH4/ADRA2A/FGF14/PDE4D/PRKCB/CACNG4/IGF1/PRKCE/DPP10/FGF12/GSG1L/SLC8A1/JPH3/SESTD1/WNK4/SLMAP/STXBP4/RHOQ/KCNJ8/SCN4B/UBASH3B/APPL1/ACTN2/PRKAG2/PPP3CB/ATP2A1/AKAP5/WNK1/RANGRF,31
GO:0006816,calcium ion transport,29/456,445/18986,0.0651685393258427,2.7133550167553717,5.73734282913888,1.2787964238129998e-06,0.0003322704064035901,0.0002650826982566977,GRIN2A/JPH4/ADRA2A/PDE4D/CACNA1E/TRPM1/PRKCB/CACNG4/PRKCE/ATP2B2/CACNA1A/SLC8A1/ANXA6/XCR1/ITPR2/JPH3/SESTD1/TRPC5/TMCO1/PTPRC/TRPV4/KCNJ8/PLCB3/UBASH3B/CACNA2D3/PPP3CB/ATP2A1/ATP2B1/AKAP5,29
GO:0030111,regulation of Wnt signaling pathway,25/456,349/18986,0.07163323782234957,2.982518976524405,5.863974543993691,1.2942007811848273e-06,0.0003322704064035901,0.0002650826982566977,SFRP2/TLE3/INVS/TMEM64/CCNY/FGF9/CYLD/RBMS3/CXXC4/SHISA6/STK4/USP8/SEMA5A/NLK/TMEM170B/BTRC/SMAD3/BICC1/RSPO2/CTNND1/LZTS2/SNAI2/SCEL/GPRC5B/WNK1,25
