ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0008380,RNA splicing,20/223,484/18986,0.04132231404958678,3.518141051773339,6.117866397925067,1.2099171134558668e-06,0.0021225477607816033,0.001933679013565525,TAF10/TRA2B/PUS1/PRPF6/TIA1/FUS/AKAP8L/U2AF1/CCNL2/SNRPB/SNRNP27/SRRM2/CELF4/RBM20/TXNL4A/THRAP3/ZMAT5/RBM41/CELF5/LSM2,20
GO:0009952,anterior/posterior pattern specification,13/223,220/18986,0.05909090909090909,5.030941704035875,6.555994714608417,2.1267081499762823e-06,0.0021225477607816033,0.001933679013565525,BASP1/TAF10/TBX3/HIPK2/PCGF2/HOXB9/RNF2/FOXH1/SSBP3/LDB1/HEY1/MESP2/BPTF,13
GO:0032784,regulation of DNA-templated transcription elongation,9/223,100/18986,0.09,7.662511210762331,7.2824003921534874,2.728210489436508e-06,0.0021225477607816033,0.001933679013565525,MED16/INTS1/CDK9/RECQL5/INTS6/LDB1/TCEA2/SETD5/MED17,9
GO:0060766,negative regulation of androgen receptor signaling pathway,4/223,15/18986,0.26666666666666666,22.70373692077728,9.167303866019237,2.2844849317135962e-05,0.007669871752467865,0.006987390492935141,FOXH1/NCOR1/DAB2/SMARCA4,4
GO:0006354,DNA-templated transcription elongation,9/223,134/18986,0.06716417910447761,5.718291948330098,5.975373907519442,2.9649570585245075e-05,0.007669871752467865,0.006987390492935141,MED16/INTS1/CDK9/RECQL5/INTS6/LDB1/TCEA2/SETD5/MED17,9
GO:0006302,double-strand break repair,14/223,323/18986,0.043343653250773995,3.690235877216121,5.316275591002232,3.0037338258170897e-05,0.007669871752467865,0.006987390492935141,DPF3/BRD7/FUS/BRIP1/RECQL5/RECQL4/MCM4/ARID1B/GEN1/SMARCA4/ERCC4/POT1/GINS2/DMAP1,14
GO:0061101,neuroendocrine cell differentiation,4/223,16/18986,0.25,21.2847533632287,8.849172284584986,3.0179739561493098e-05,0.007669871752467865,0.006987390492935141,ASCL1/LHX3/WNT4/JAG1,4
GO:0032508,DNA duplex unwinding,7/223,77/18986,0.09090909090909091,7.739910313901345,6.460584218129852,3.360232698555384e-05,0.007669871752467865,0.006987390492935141,TREX1/BRIP1/RECQL5/RECQL4/MCM4/POT1/GINS2,7
GO:0000377,"RNA splicing, via transesterification reactions with bulged adenosine as nucleophile",14/223,338/18986,0.04142011834319527,3.526468012842625,5.109314273779371,4.921531532195112e-05,0.007669871752467865,0.006987390492935141,TRA2B/PRPF6/TIA1/U2AF1/SNRPB/SNRNP27/SRRM2/CELF4/RBM20/TXNL4A/THRAP3/RBM41/CELF5/LSM2,14
GO:0000398,"mRNA splicing, via spliceosome",14/223,338/18986,0.04142011834319527,3.526468012842625,5.109314273779371,4.921531532195112e-05,0.007669871752467865,0.006987390492935141,TRA2B/PRPF6/TIA1/U2AF1/SNRPB/SNRNP27/SRRM2/CELF4/RBM20/TXNL4A/THRAP3/RBM41/CELF5/LSM2,14
GO:0046184,aldehyde biosynthetic process,4/223,18/18986,0.2222222222222222,18.9197807673144,8.292104511586885,4.9813462549558916e-05,0.007669871752467865,0.006987390492935141,WNT4/PDXK/DAB2/CLCN2,4
GO:0007389,pattern specification process,17/223,476/18986,0.03571428571428571,3.040679051889814,4.915656941480448,5.030170701522697e-05,0.007669871752467865,0.006987390492935141,BASP1/TAF10/TBX3/TRA2B/HIPK2/PCGF2/HOXB9/MEIS3/RNF2/FOXH1/ASCL1/LHX3/SSBP3/LDB1/HEY1/MESP2/BPTF,17
GO:0003002,regionalization,16/223,430/18986,0.037209302325581395,3.1679632912712483,4.957361197788494,5.1865704132777224e-05,0.007669871752467865,0.006987390492935141,BASP1/TAF10/TBX3/TRA2B/HIPK2/PCGF2/HOXB9/RNF2/FOXH1/ASCL1/LHX3/SSBP3/LDB1/HEY1/MESP2/BPTF,16
GO:0000381,"regulation of alternative mRNA splicing, via spliceosome",6/223,57/18986,0.10526315789473684,8.962001416096294,6.563000475009412,5.403460303947259e-05,0.007669871752467865,0.006987390492935141,TRA2B/TIA1/CELF4/RBM20/THRAP3/CELF5,6
GO:0006289,nucleotide-excision repair,7/223,83/18986,0.08433734939759036,7.180398724944621,6.151722921371863,5.466321013061315e-05,0.007669871752467865,0.006987390492935141,DPF3/BRD7/USP7/BRIP1/ARID1B/SMARCA4/ERCC4,7
