1.000000,0.161980,0.209597,0.190821,0.272986,0.260054,0.250096,0.236595,0.213971,0.214123,0.209741,0.293184,0.275048,0.429377,0.173677,0.180018,0.274839,0.236622,0.243421,0.236698,0.333596,0.323755,0.168978,0.161941,0.291650,0.290905,0.260047,0.181306,0.334340,0.294363,0.260343,0.251992,0.322315,0.341159,0.239688,0.240324,0.337670,0.180004,0.170215,0.396407,0.285291,0.170270,0.427130,0.337595,0.285452,0.249706,0.294208,0.323050,0.334304,0.328019,0.190636,0.181504,0.233488,0.231822,0.427719,0.251875,0.260407,0.262185,0.260397,0.433176,0.240484,0.243905,0.245593,0.233826,0.277591,0.239334,0.245607,0.290125,0.259147,0.278479,0.294239,0.181470,0.243456,0.213883,0.328060,0.181479,0.240223,0.278215,0.170308,0.170332,0.240246,0.239915,0.259168,0.259756,0.250126,0.231514,0.233546,0.233501,0.180105,0.240932,0.230998,0.170238,0.170370,0.260027,0.259776,0.249851,0.241400,0.239813,0.243492,0.240565,0.240549,0.240457,0.170355,0.170392,0.239663,0.239548,0.239376,0.161936,0.161902,0.239641,0.231256,0.241013,0.260358,0.233527,0.259437,0.240948,0.270358
0.161980,1.000000,0.516664,0.403966,0.249171,0.219685,0.241927,0.466859,0.398982,0.399535,0.517182,0.221867,0.238856,0.189543,0.473802,0.649794,0.238704,0.474843,0.448207,0.475473,0.178384,0.180625,0.472649,0.994352,0.229713,0.207910,0.238534,0.403974,0.182107,0.203351,0.254886,0.304057,0.172043,0.159943,0.267561,0.276776,0.180141,0.648907,0.628961,0.161697,0.213860,0.631625,0.188663,0.180189,0.213705,0.242511,0.203687,0.180619,0.181883,0.159340,0.403746,0.398543,0.343485,0.341549,0.188779,0.303799,0.219347,0.219368,0.255114,0.171764,0.365965,0.447973,0.326637,0.343596,0.236911,0.278030,0.326632,0.230074,0.239195,0.236412,0.221270,0.403421,0.449971,0.398104,0.159322,0.403409,0.277398,0.236412,0.630269,0.632450,0.277198,0.277659,0.239049,0.238699,0.242257,0.342772,0.343934,0.343072,0.650418,0.365373,0.342047,0.630487,0.631092,0.238680,0.238553,0.242428,0.366215,0.277480,0.448799,0.366880,0.365975,0.366592,0.633985,0.632625,0.277569,0.277496,0.277785,0.997745,0.992746,0.277769,0.342025,0.366288,0.255323,0.343617,0.239030,0.366277,0.263490
0.209597,0.516664,1.000000,0.360326,0.318983,0.284138,0.316672,0.695796,0.649739,0.651086,0.997657,0.282229,0.303965,0.244531,0.429124,0.542611,0.303735,0.703785,0.671309,0.702983,0.229770,0.235021,0.414528,0.517380,0.299713,0.266712,0.320692,0.362426,0.235430,0.262049,0.330635,0.392832,0.215548,0.211797,0.349201,0.380172,0.237470,0.545806,0.514161,0.209554,0.282420,0.517143,0.243107,0.237565,0.282201,0.317091,0.262662,0.234835,0.235083,0.203596,0.360112,0.404869,0.472387,0.468827,0.243323,0.392319,0.283557,0.285300,0.331076,0.223173,0.503996,0.663978,0.425505,0.469745,0.301998,0.381972,0.425196,0.300068,0.321229,0.301522,0.281435,0.362006,0.668980,0.652835,0.203548,0.361947,0.381235,0.301299,0.516436,0.516615,0.380956,0.381284,0.321185,0.320501,0.317133,0.467679,0.470244,0.472020,0.543206,0.503540,0.469380,0.512884,0.515909,0.320735,0.320458,0.317098,0.502008,0.381645,0.670556,0.502583,0.504390,0.502159,0.515331,0.514625,0.381643,0.381368,0.381646,0.515541,0.514954,0.381922,0.469691,0.502126,0.331342,0.472477,0.321421,0.501735,0.255183
0.190821,0.403966,0.360326,1.000000,0.236643,0.206474,0.218415,0.338797,0.359590,0.359968,0.360632,0.230463,0.241133,0.208877,0.615247,0.416860,0.240984,0.342696,0.325235,0.343063,0.201412,0.219930,0.433924,0.404814,0.236908,0.206920,0.238114,0.663019,0.215390,0.208950,0.240510,0.290837,0.186585,0.186509,0.243520,0.250919,0.204836,0.418616,0.424157,0.193085,0.224165,0.424979,0.207047,0.204969,0.224013,0.218416,0.209274,0.220127,0.215269,0.175062,0.996596,0.371799,0.322870,0.317146,0.207164,0.290717,0.206144,0.205852,0.240592,0.203181,0.346009,0.324295,0.251012,0.321876,0.236187,0.251596,0.250595,0.236399,0.238017,0.236356,0.231136,0.664925,0.325223,0.360505,0.174933,0.664014,0.251390,0.236425,0.424960,0.425428,0.251228,0.251280,0.238026,0.238210,0.218182,0.316618,0.322173,0.322889,0.417505,0.345400,0.317678,0.422675,0.425409,0.238105,0.238220,0.218367,0.344844,0.251487,0.325585,0.345486,0.346270,0.345198,0.423943,0.423923,0.251544,0.251591,0.251810,0.403197,0.402590,0.251706,0.317556,0.344878,0.240399,0.322929,0.237919,0.344618,0.288755
0.272986,0.249171,0.318983,0.236643,1.000000,0.341772,0.357144,0.343384,0.334509,0.334162,0.319242,0.376833,0.527334,0.329896,0.232781,0.242953,0.527814,0.349021,0.392814,0.348874,0.318546,0.313763,0.253110,0.249535,0.374770,0.419541,0.331255,0.246109,0.320302,0.342810,0.310266,0.342166,0.315200,0.281519,0.416457,0.343408,0.368707,0.243338,0.256523,0.292445,0.341214,0.256486,0.323412,0.368997,0.341105,0.356893,0.343474,0.313912,0.320162,0.289535,0.236605,0.285560,0.392453,0.403509,0.323399,0.342352,0.342836,0.356194,0.310132,0.304098,0.365061,0.394020,0.404084,0.391460,0.392385,0.342764,0.404383,0.375089,0.330052,0.393674,0.376424,0.245998,0.392173,0.334568,0.289335,0.245880,0.343875,0.393327,0.256489,0.256357,0.344226,0.343565,0.330089,0.330886,0.357143,0.402412,0.391949,0.392755,0.242925,0.365583,0.402250,0.256292,0.256361,0.331217,0.330923,0.356472,0.364782,0.343002,0.392654,0.364507,0.365030,0.364298,0.256127,0.256131,0.343422,0.342645,0.342714,0.249177,0.249157,0.343071,0.402640,0.365030,0.310175,0.392671,0.330419,0.365060,0.258467
0.260054,0.219685,0.284138,0.206474,0.341772,1.000000,0.377413,0.310539,0.301864,0.301546,0.284059,0.343437,0.365046,0.301720,0.197575,0.223185,0.365267,0.307969,0.358907,0.307898,0.322183,0.346990,0.239094,0.219125,0.348275,0.407247,0.324094,0.202901,0.364774,0.344944,0.340815,0.317462,0.314374,0.282088,0.347053,0.381890,0.324023,0.223430,0.218793,0.282280,0.344435,0.219166,0.295530,0.323948,0.344382,0.377947,0.345008,0.346976,0.365379,0.295842,0.206378,0.265836,0.322852,0.342966,0.295151,0.317686,0.996554,0.511588,0.341101,0.280961,0.325337,0.359541,0.355185,0.323095,0.300996,0.382010,0.355210,0.349686,0.324386,0.300692,0.342797,0.202899,0.359548,0.301366,0.295771,0.202862,0.382679,0.300386,0.219069,0.219115,0.382429,0.382221,0.324447,0.323704,0.378103,0.343104,0.323437,0.323033,0.223337,0.325940,0.342453,0.218875,0.219018,0.324034,0.323765,0.377976,0.326150,0.382256,0.358819,0.325843,0.325364,0.325799,0.219197,0.219100,0.382218,0.381876,0.382088,0.219469,0.219547,0.382468,0.342801,0.326446,0.341024,0.323000,0.324777,0.326420,0.251362
0.250096,0.241927,0.316672,0.218415,0.357144,0.377413,1.000000,0.331809,0.325638,0.325315,0.316992,0.312655,0.335427,0.293072,0.217055,0.236616,0.335713,0.341947,0.355674,0.342264,0.279116,0.274006,0.251407,0.241884,0.313889,0.371020,0.373361,0.221407,0.281310,0.334751,0.423365,0.350890,0.261428,0.256886,0.669007,0.538798,0.290841,0.236620,0.238866,0.255039,0.340936,0.239369,0.286724,0.290819,0.340687,0.996455,0.334366,0.273738,0.281011,0.252384,0.218599,0.291291,0.351506,0.430396,0.286667,0.351172,0.377323,0.603030,0.423803,0.267489,0.353601,0.355356,0.497980,0.351452,0.395896,0.539985,0.499419,0.314416,0.373942,0.395530,0.312181,0.221150,0.356049,0.325239,0.252377,0.221127,0.541354,0.395135,0.239224,0.239634,0.540854,0.540084,0.373730,0.373179,0.995245,0.429663,0.351802,0.351432,0.236840,0.353667,0.429854,0.238895,0.239488,0.373573,0.372967,0.995384,0.353559,0.540167,0.355999,0.353767,0.353389,0.353685,0.239662,0.239517,0.540755,0.539626,0.540712,0.241604,0.241732,0.541255,0.430308,0.353833,0.423213,0.351603,0.374125,0.354045,0.261390
0.236595,0.466859,0.695796,0.338797,0.343384,0.310539,0.331809,1.000000,0.496526,0.497089,0.695734,0.307877,0.336852,0.266477,0.411928,0.504718,0.336199,0.775920,0.747877,0.774997,0.256645,0.261152,0.377156,0.467459,0.326595,0.293061,0.340744,0.349082,0.263699,0.298396,0.354630,0.425191,0.235345,0.236244,0.371647,0.399623,0.262616,0.507043,0.476224,0.231198,0.315332,0.478525,0.261165,0.262721,0.315107,0.332172,0.298572,0.261280,0.263345,0.229874,0.338608,0.391029,0.509163,0.500956,0.261391,0.424628,0.309930,0.309245,0.355118,0.242597,0.547329,0.742077,0.469224,0.507137,0.323634,0.400696,0.468834,0.325928,0.339882,0.324666,0.308460,0.348686,0.745328,0.497672,0.229808,0.348622,0.400717,0.324397,0.477651,0.478016,0.400424,0.400710,0.339683,0.340653,0.332261,0.499758,0.507690,0.509487,0.504772,0.546890,0.500610,0.475088,0.477144,0.340944,0.340454,0.332185,0.545349,0.400415,0.747001,0.545925,0.547764,0.545457,0.476874,0.476003,0.400408,0.400078,0.400365,0.466407,0.465329,0.400701,0.500990,0.545485,0.355397,0.509507,0.339971,0.545053,0.252168
0.213971,0.398982,0.649739,0.359590,0.334509,0.301864,0.325638,0.496526,1.000000,0.995724,0.651188,0.301122,0.327362,0.257759,0.368939,0.416909,0.327635,0.498022,0.490808,0.498593,0.242488,0.251052,0.548484,0.397797,0.318097,0.288802,0.323982,0.372573,0.250044,0.275958,0.331486,0.395199,0.230127,0.213243,0.349965,0.379021,0.253379,0.416330,0.401568,0.216442,0.291523,0.403396,0.257001,0.253429,0.291335,0.326095,0.276571,0.251142,0.249905,0.208536,0.359392,0.422312,0.507582,0.467384,0.257162,0.395619,0.301220,0.304464,0.331701,0.231521,0.675110,0.491191,0.371544,0.508486,0.306793,0.381017,0.371912,0.319073,0.324594,0.306289,0.299861,0.372091,0.492596,0.994894,0.208522,0.372058,0.380132,0.306069,0.403229,0.403881,0.379865,0.380353,0.324530,0.323820,0.326104,0.468521,0.509035,0.507190,0.417190,0.675752,0.467926,0.402625,0.403713,0.324045,0.323757,0.326075,0.676868,0.380475,0.491362,0.677770,0.675202,0.678584,0.404943,0.404775,0.380528,0.380208,0.380529,0.398166,0.398323,0.380796,0.468224,0.678415,0.332097,0.507700,0.324755,0.678324,0.257360
0.214123,0.399535,0.651086,0.359968,0.334162,0.301546,0.325315,0.497089,0.995724,1.000000,0.652539,0.300818,0.327095,0.257803,0.369322,0.417776,0.327368,0.497747,0.490490,0.498319,0.242176,0.250783,0.550213,0.398347,0.317847,0.288518,0.323814,0.372915,0.249788,0.276027,0.331230,0.394258,0.229596,0.212897,0.349531,0.378721,0.253091,0.417197,0.401970,0.216159,0.291328,0.403801,0.257044,0.253140,0.291140,0.325773,0.276640,0.250873,0.249650,0.208196,0.359770,0.422575,0.506281,0.466240,0.257205,0.394678,0.300903,0.304087,0.331444,0.231530,0.675412,0.490873,0.371224,0.507182,0.306649,0.380718,0.371592,0.318823,0.324428,0.306144,0.299557,0.372432,0.492278,0.990644,0.208181,0.372400,0.379835,0.305925,0.403634,0.404286,0.379567,0.380057,0.324364,0.323655,0.325780,0.467375,0.507730,0.505889,0.418058,0.674525,0.466779,0.403029,0.404118,0.323878,0.323591,0.325752,0.677167,0.380173,0.491044,0.678072,0.675503,0.677352,0.405350,0.405183,0.380227,0.379908,0.380230,0.398717,0.398876,0.380496,0.467076,0.677181,0.331840,0.506399,0.324588,0.677091,0.257363
