ER,UBQ4,GPX1,AT5G06940,MYB68,TGG2,PR1,AT4G16610,ACS2,PR4,TBL9,AT2G35790,uL18-L4,AO1,ADA1A,FAD2,LOX1,ARAB-1,PLL16,TGG1,ABCC2,AIG1,AT-P4H-1,AIM1,CYP71B6,PLC8,PETE1,PDF1.2,ICK1,ATR2,PLDALPHA1,SEH,UGT88A1,TBL15,EXO70A3,GSTU19,HCHIB,NIA2,RNS1,MPPalpha,PRK,cPGK2,AAS,HPL1,GPX2,ATRABE1B,ACX2,CCR1,PKT3,PME1,GRF7,NDR1,MPK3,WIN2,URE,CAD9,GER2,OXR2,PLDBETA1,LAZ5,VEP1,RNS2,LHB1B2,APX1,AT3G15350,GS2,MFP2,RBCS1B,WRKY11,ECS1,ROF1,NDPK1,FAH1,FSD1,NIT2,PR5,MEKK1,TCH2,TCH3
1.0,0.05610833565260587,0.10870870960029566,0.08700642818841742,0.2900918912263153,0.3296737967113643,0.2499878154950057,0.08386112246146749,0.11816573940736308,0.2518669639775293,0.0,0.0,0.0,0.32272903042830536,0.0,0.0,0.24185124207582331,0.0,0.0,0.3389173346183598,0.1305646272630493,0.15966163921846876,0.023862243453215526,0.1704585091491071,0.10537299361170938,0.1595193439783138,0.0,0.18882871339584717,0.20125435210794496,0.0,0.30736991256574875,0.10782053855069662,0.0,0.10456468995813917,0.0956389472255752,0.14843612381133076,0.21374303987447718,0.17652310197725496,0.18108421910935024,0.0,0.12361115697369107,0.116675446919844,0.11992945399316823,0.1219484076060936,0.10870870960029566,0.16221854295317506,0.0324387280966798,0.13845631415211757,0.16005370945597586,0.08894818392984605,0.26518118820577374,0.33343088671013255,0.32327733507485146,0.3017344430219029,0.06938655318789877,0.0591307357847467,0.0,0.10870870960029566,0.1933615690741335,0.2099313062857726,0.17323860567168348,0.11823889469906645,0.042292062110211304,0.1816435463389835,0.0,0.09258457477304738,0.027354116763744885,0.0,0.3862515111607012,0.21104622417976981,0.2554494285147062,0.07234398093602368,0.1868434660181023,0.12240145788087309,0.1545778788015476,0.2400645402253907,0.23334545484714186,0.3029382943232535,0.1467624659106318
0.05610833565260587,1.0,0.07703011684798544,0.1688760988324216,0.04429315761763519,0.12305563448702317,0.11082736776424151,0.02421728278911628,0.17599975237029042,0.04331310275608946,0.0,0.0,0.0,0.11105386085236058,0.0,0.0,0.1149920055805177,0.0,0.0,0.11533259791703387,0.09251355087014768,0.03896879322803781,0.22019629391635476,0.09834635203714481,0.1826596829860352,0.07969161865644458,0.0,0.04596826266522802,0.02964499147088928,0.0,0.12693796901329235,0.04294467225957099,0.0,0.245002391006797,0.08027704226032761,0.15498105950209862,0.03985180404007771,0.1352244000283559,0.20027632424649255,0.0,0.04225355178155865,0.11289565508664945,0.10824798495770016,0.15067549994536478,0.07703011684798544,0.08276599443051891,0.15336565168581107,0.10992680293251,0.12224140396934546,0.06685391633237203,0.05787927025917827,0.05199319264569924,0.10450131753661118,0.2576370985894185,0.19848137222664897,0.14260925506857458,0.0,0.07703011684798544,0.19017984323194692,0.05537835436217431,0.20227913405055853,0.3019172413381721,0.11717578901100212,0.14876630231021026,0.0,0.1043086264087687,0.1395238678189631,0.0,0.03827899076441832,0.04464467507990988,0.059869242156837976,0.0640721214334361,0.15145254691456722,0.061828953811732146,0.05606123705192334,0.044483983752881096,0.1206446187416007,0.045598488873778376,0.05903304022340916
0.10870870960029566,0.07703011684798544,1.0,0.14382920282164935,0.12703445085868348,0.13486500046719552,0.21040828755191432,0.024375937539635628,0.1382552340149399,0.17777786019912867,0.0,0.0,0.0,0.14066213105946013,0.0,0.0,0.1562725423930188,0.0,0.0,0.13391232633937544,0.12389138392172705,0.1272436074446347,0.0414755293083221,0.040966918484946824,0.1549741037196476,0.16148054568340997,0.0,0.20634705041115864,0.06525150312249028,0.0,0.08949056319116488,0.26926200653933163,0.0,0.1014401428907068,0.11690090821452126,0.3193304329516191,0.17466736251834258,0.12828437288422623,0.3283624389395223,0.0,0.23297726323327572,0.052580683150173835,0.18555954689211152,0.19547061296579293,1.0,0.08212475830579313,0.04556699783106122,0.15834398347895773,0.11416262870379223,0.4518252085405985,0.12226655339756731,0.22658130897864615,0.1922261749257459,0.12489468767561518,0.11957029425502108,0.09462692390623562,0.0,1.0,0.14654649378560325,0.22539577368557118,0.17009992706700205,0.0665180812965761,0.06584780316790939,0.30104407843647263,0.0,0.20005765330656533,0.04482063811413861,0.0,0.12880028075436956,0.1838298755396991,0.2444290132253507,0.6032981648756048,0.0900805564316085,0.25947640622937684,0.15056841299683266,0.15674679246338163,0.19098436475836755,0.19953645418162358,0.24058756661512903
0.08700642818841742,0.1688760988324216,0.14382920282164935,1.0,0.07094425457825893,0.1457088884877401,0.11564657706262715,0.030807082959033116,0.18701371334453398,0.07557796979143805,0.0,0.0,0.0,0.16711920576696015,0.0,0.0,0.11414763420590424,0.0,0.0,0.13689529211429552,0.1638365887214377,0.07520011750018363,0.08345215418955831,0.06808622324246583,0.3762166329382288,0.1110790801307382,0.0,0.07988541464055199,0.03740945564619391,0.0,0.13084345533641484,0.07990424448674782,0.0,0.18580174395072324,0.15138971023063275,0.20959169251770615,0.05902462574414902,0.22506693815882683,0.16867930001262765,0.0,0.08347599250020388,0.10296280825285431,0.0867057937529867,0.12306290845179835,0.14382920282164935,0.11293501420480756,0.09769910029053852,0.15178555502641933,0.102136353535482,0.09685453953107104,0.08272284549341147,0.08028573599248157,0.12788022809603383,0.2342392292397264,0.26415860342377706,0.2083716958221582,0.0,0.14382920282164935,0.267272861344636,0.08395867843436577,0.23329928970271963,0.13474786555257356,0.1560850791620022,0.186560239757952,0.0,0.09467706358804862,0.09156718876607339,0.0,0.0612441875434091,0.07805253272527535,0.09407219808506628,0.09206517287194194,0.1793887584737789,0.0963930908471502,0.07546159162173127,0.07300080492667027,0.13105853832280068,0.07662688944117046,0.08801445090588389
0.2900918912263153,0.04429315761763519,0.12703445085868348,0.07094425457825893,1.0,0.24423018143434172,0.4038589269342303,0.10269054274277323,0.23320198603047504,0.1442430534449317,0.0,0.0,0.0,0.2593102619960672,0.0,0.0,0.2917174954212416,0.0,0.0,0.23526084056038143,0.07487914204202362,0.08610120192240234,0.020850956375638274,0.133193968933896,0.08712667925727624,0.148442300348555,0.0,0.20272792017064356,0.2957755679498485,0.0,0.2540749304553215,0.3615637643389037,0.0,0.05658084403021868,0.06010828762723541,0.22681059924610436,0.12205445588071573,0.12287368567674495,0.16320215984864905,0.0,0.19111564858980168,0.17974517226279718,0.14853327649287196,0.15138344210193022,0.12703445085868348,0.17918217750148935,0.02646256278983894,0.17732946262496752,0.16058104418062957,0.12081967832445639,0.25836670476990564,0.1731440440950559,0.3152887607357653,0.2389727388693057,0.05586568932133118,0.04967641185575011,0.0,0.12703445085868348,0.097054952653162,0.11086956189375263,0.19082061298571973,0.11293300400242035,0.03881521985619418,0.18085337025236714,0.0,0.13200404054295112,0.023075975144440264,0.0,0.2250550080140915,0.18581280452565774,0.27762752504230814,0.1098003163002299,0.13721424897350532,0.2097217427467153,0.11600782756770622,0.19014372397062484,0.3511065519496597,0.32030453727291563,0.19924531694692238
0.3296737967113643,0.12305563448702317,0.13486500046719552,0.1457088884877401,0.24423018143434172,1.0,0.3123241833261926,0.0684154216034838,0.1894045683582637,0.43222160326949277,0.0,0.0,0.0,0.35490459516143336,0.0,0.0,0.41079351122228036,0.0,0.0,0.9769723453933981,0.09994230740365362,0.2535453591508523,0.11370966944941718,0.1215470553104605,0.165152033561194,0.13389096331468908,0.0,0.44214874474690724,0.21029700905715742,0.0,0.41193254468747265,0.23688348149815375,0.0,0.10629537957959989,0.08598475498346159,0.251667435871646,0.2553931638425151,0.309309730461621,0.19895430859183372,0.0,0.1364086236884039,0.13117953524445358,0.2053656171309104,0.24871706834965845,0.13486500046719552,0.07172446009164335,0.13737466749389415,0.16868263825739493,0.20943695038126786,0.10219514237867466,0.16221625159546704,0.423760499069356,0.2892037694351025,0.31622545207700736,0.1871426976108208,0.10234460775181253,0.0,0.13486500046719552,0.28741685778595993,0.3232724008531279,0.2006273833678387,0.1555914881710766,0.06659589592871984,0.21574644748643568,0.0,0.19972701214879152,0.11907929237904846,0.0,0.4014369951259552,0.2655024183207354,0.1807254853272161,0.10975155711280704,0.21569038618035252,0.18512103899564025,0.2849516029901109,0.3238875259008145,0.2249942940109365,0.38873203482790175,0.1614966094258652
0.2499878154950057,0.11082736776424151,0.21040828755191432,0.11564657706262715,0.4038589269342303,0.3123241833261926,1.0,0.059139146639697326,0.31423250537063685,0.4038491399314682,0.0,0.0,0.0,0.24015671936532468,0.0,0.0,0.3556140694872658,0.0,0.0,0.3228351961535789,0.12354212526674824,0.20428554445209257,0.04118758762297414,0.11684097420335704,0.1522145013994589,0.15133085035016536,0.0,0.4446776876596038,0.1546297081796587,0.0,0.21645555131181604,0.35588893229632057,0.0,0.13241042504735712,0.08444503062449715,0.3323646579910129,0.2649067127477738,0.2568205381212061,0.33671212990038524,0.0,0.24869538785721168,0.13637452039127795,0.2743507668238597,0.27995747255390235,0.21040828755191432,0.07771784153172345,0.04849011100535916,0.28066742493045527,0.2605778883091294,0.17234447084228477,0.20281783347441396,0.4781103594022479,0.4044109397874689,0.3080642474424531,0.09365034624170754,0.11703050958047745,0.0,0.21040828755191432,0.25049222921262415,0.32817859751045786,0.2799113275512912,0.12152820796512831,0.05818537224689879,0.30254756163861374,0.0,0.18659309090517828,0.04171788206033711,0.0,0.3579665286972904,0.37558260959187995,0.3335883199674454,0.15879498539571557,0.198004374779282,0.2618341667269941,0.2338480477161584,0.40394704624886124,0.36370517782199774,0.36914126652573653,0.25153589130728315
0.08386112246146749,0.02421728278911628,0.024375937539635628,0.030807082959033116,0.10269054274277323,0.0684154216034838,0.059139146639697326,1.0,0.025246531205123657,0.027478535443028362,0.0,0.0,0.0,0.07466731458005293,0.0,0.0,0.02550822790031504,0.0,0.0,0.06329354444521151,0.026744677985771403,0.027440404337305657,0.01780781977842938,0.021847391209806832,0.03304386672132298,0.10958496566212206,0.0,0.028468667968490458,0.10586858875450456,0.0,0.07187358660603205,0.028587957364356043,0.0,0.025466947915711358,0.025317619534929392,0.02777206538624233,0.07096129721645861,0.02802265882441446,0.026497426055169027,0.0,0.02952666595481168,0.05137793435665827,0.02654368120155659,0.03065189976558047,0.024375937539635628,0.026971499063354498,0.019354315911361497,0.031181502336582345,0.047944673540354144,0.021382034536344685,0.25809126127399473,0.02522380308282801,0.05679896978625887,0.08828670491249324,0.025867230723020218,0.025602470238339392,0.0,0.024375937539635628,0.02373766172886449,0.023383363180159322,0.03159534445619849,0.11164066304980558,0.02751895152794681,0.02565921286431705,0.0,0.027099809008830134,0.019191523119231668,0.0,0.28440361822746896,0.02882451983388945,0.02977966282857525,0.020552234682335024,0.04934772387735764,0.029371922555687546,0.032818785586225085,0.12263376925276004,0.05232545176063719,0.057649185234498246,0.029355993031235816
0.11816573940736308,0.17599975237029042,0.1382552340149399,0.18701371334453398,0.23320198603047504,0.1894045683582637,0.31423250537063685,0.025246531205123657,1.0,0.12853297233330274,0.0,0.0,0.0,0.23912206539147374,0.0,0.0,0.26738445790482723,0.0,0.0,0.18534253163430647,0.13438310865355418,0.07070253607399268,0.1773711963940925,0.1338327931323997,0.23347039535010827,0.08893858090194984,0.0,0.18261239902182524,0.07896881606182993,0.0,0.18398184437171672,0.3127973139486674,0.0,0.17978988179875477,0.10065712247133674,0.30392238914956204,0.0932265422291898,0.2618152057713945,0.22656701359130138,0.0,0.15990858989591739,0.13707230011300464,0.20621608310677975,0.23771617361745911,0.1382552340149399,0.08924045530987501,0.16623744855590694,0.23612270485795406,0.2113368695273905,0.12740184368112628,0.13287119430748218,0.16002129155004252,0.2257945283811954,0.17014997490827732,0.1546861752516111,0.17094815854847079,0.0,0.1382552340149399,0.1728207594655089,0.10427477806562213,0.2957324150870959,0.13843203121195458,0.1086548113392416,0.27778975969164477,0.0,0.20570201186937798,0.12359838980959637,0.0,0.10960456882742453,0.15477636293844022,0.21670070652798767,0.11707186570865458,0.2410987731375881,0.196825923191288,0.19053623218992666,0.1286045460999744,0.26738381781617526,0.23510007055339754,0.18380398244760277
0.2518669639775293,0.04331310275608946,0.17777786019912867,0.07557796979143805,0.1442430534449317,0.43222160326949277,0.4038491399314682,0.027478535443028362,0.12853297233330274,1.0,0.0,0.0,0.0,0.2105938058809591,0.0,0.0,0.38243138577412483,0.0,0.0,0.479684417268041,0.09261835162551835,0.6025506491725102,0.02013310680120972,0.0657833631960012,0.11060666704780964,0.09475266053489817,0.0,0.7350555672489979,0.1429015637299358,0.0,0.14603307730939274,0.35735425272545074,0.0,0.058828046667455225,0.07184037347644223,0.21776633341402096,0.5981795470058396,0.34077401856827105,0.19758611415249816,0.0,0.21650429980395203,0.04192806504273383,0.2219227343474055,0.2245214234294104,0.17777786019912867,0.054414278918780146,0.02444160677012641,0.18613997162874307,0.15529912220551068,0.13217558519847272,0.12675869835852205,0.6591313298729734,0.2697256362497804,0.4232526312990418,0.060855383879230174,0.04877418139348322,0.0,0.17777786019912867,0.473319966821625,0.6598934735132939,0.19529090632778645,0.04095495070960253,0.034718766261056855,0.16599180703151295,0.0,0.23067906588038523,0.022149849641007524,0.0,0.5572220105746397,0.5062595303518593,0.2208786258847959,0.12059694142290844,0.08287220473107793,0.2482298010818308,0.5041269662981507,0.6732374219417011,0.22719097889314244,0.39791114974930597,0.2507831688752371
