0.000000,0.469289,0.388089,0.349172,0.279391,0.443528,0.276743,0.412698,0.454420,0.433914,0.471063,0.474326,0.503927,0.511897,0.448856,0.416365,0.350474,0.429779,0.406091,0.485065,0.364177,0.396796,0.377596,0.440217,0.393995,0.423620,0.381222,0.403205,0.494558,0.346809,0.463702,0.425723,0.423602,0.293611,0.284832,0.471978,0.259928,0.407595,0.352757,0.417969,0.508659,0.379623,0.285615,0.336949,0.528127,0.345583,0.528141,0.531762,0.274170,0.296695,0.414696,0.420156,0.490170,0.292352,0.505799,0.459314,0.486504,0.357328,0.435413,0.292887,0.436211,0.335004,0.274510,0.337247,0.366688,0.382857,0.282744,0.468155,0.381378,0.277815,0.374051,0.371410,0.515837,0.278902,0.300356,0.340865,0.286891,0.401482,0.388350,0.437588,0.273775,0.358104,0.481601,0.381040,0.473469,0.488312,0.428849,0.393842,0.488614,0.468813,0.479398,0.361850,0.448630,0.289212,0.405850,0.434618,0.276052,0.458556,0.482603,0.438867,0.404242,0.503881,0.475925,0.408350,0.372522,0.476128,0.404838,0.446589,0.417105,0.380548,0.466578,0.470120,0.414033,0.433248,0.465379,0.457476
0.469289,0.000000,0.518773,0.487956,0.457769,0.474434,0.491834,0.542147,0.297297,0.410763,0.400000,0.427981,0.291732,0.373900,0.399275,0.295844,0.484142,0.513462,0.534870,0.397564,0.494304,0.491270,0.490268,0.370370,0.502372,0.457516,0.492073,0.400134,0.333071,0.386282,0.400994,0.423592,0.453452,0.438741,0.499063,0.314930,0.439649,0.509852,0.531594,0.448138,0.411262,0.500000,0.451083,0.481314,0.313788,0.449466,0.312696,0.351767,0.465241,0.448158,0.469191,0.405689,0.428470,0.436946,0.375000,0.294483,0.289596,0.439821,0.494006,0.451613,0.500965,0.395683,0.527578,0.476398,0.472065,0.495396,0.499055,0.369534,0.465116,0.505775,0.485609,0.512709,0.222940,0.436389,0.417127,0.489621,0.483891,0.531526,0.513043,0.366284,0.442789,0.511165,0.397727,0.499412,0.313972,0.330591,0.434228,0.454429,0.261514,0.414068,0.416903,0.512253,0.398080,0.516687,0.509758,0.394879,0.484543,0.404332,0.393314,0.433087,0.459006,0.338081,0.145648,0.383448,0.463349,0.407698,0.522379,0.194142,0.441296,0.502825,0.410701,0.306748,0.473751,0.495831,0.385234,0.289913
0.388089,0.518773,0.000000,0.288718,0.382209,0.376794,0.269457,0.148847,0.555085,0.536059,0.363083,0.481971,0.539292,0.525150,0.346361,0.590223,0.348020,0.305354,0.152083,0.364954,0.315789,0.339771,0.245174,0.384005,0.288010,0.399877,0.229316,0.462434,0.446053,0.448060,0.399744,0.522753,0.409118,0.389031,0.242867,0.507426,0.393597,0.104552,0.290462,0.382058,0.463354,0.264747,0.367398,0.365578,0.511292,0.394441,0.514250,0.488622,0.381529,0.398983,0.284410,0.366575,0.397779,0.325858,0.521270,0.561321,0.521739,0.363636,0.356027,0.362547,0.305263,0.487164,0.292668,0.407320,0.414793,0.309718,0.234543,0.430108,0.419412,0.280534,0.247582,0.468134,0.530649,0.330475,0.409404,0.433756,0.244857,0.307359,0.115000,0.342399,0.343099,0.312383,0.451393,0.320721,0.490221,0.612325,0.513264,0.369392,0.580126,0.381903,0.397668,0.438607,0.372218,0.297634,0.288985,0.494556,0.432800,0.394375,0.379288,0.526888,0.388242,0.595550,0.503528,0.485965,0.268309,0.409878,0.233533,0.590616,0.476446,0.163408,0.384259,0.571345,0.411237,0.298292,0.435946,0.551057
0.349172,0.487956,0.288718,0.000000,0.344295,0.328522,0.371053,0.280860,0.531788,0.443439,0.353328,0.425134,0.506922,0.462106,0.374377,0.516438,0.302669,0.238411,0.279696,0.367232,0.370518,0.384856,0.339610,0.349057,0.360656,0.348033,0.372925,0.470588,0.446492,0.407994,0.365169,0.440231,0.370874,0.407032,0.361111,0.483085,0.365937,0.278123,0.361809,0.374494,0.416495,0.192459,0.360943,0.328522,0.472261,0.362291,0.471879,0.473540,0.354615,0.406780,0.265162,0.329545,0.369286,0.297628,0.460817,0.514398,0.451394,0.359242,0.321745,0.384154,0.239941,0.443619,0.361812,0.340118,0.326217,0.382843,0.358717,0.407713,0.349508,0.362637,0.363520,0.362674,0.505256,0.295307,0.403911,0.299533,0.364177,0.372226,0.264933,0.339353,0.322740,0.399244,0.415364,0.388957,0.467953,0.528699,0.438392,0.300479,0.557644,0.358491,0.364798,0.343669,0.353632,0.368957,0.368950,0.422978,0.343144,0.362007,0.371249,0.452381,0.312543,0.528883,0.505183,0.447368,0.288615,0.365888,0.334450,0.514305,0.455311,0.333333,0.357659,0.541214,0.366382,0.243832,0.403913,0.530343
0.279391,0.457769,0.382209,0.344295,0.000000,0.418423,0.282315,0.434426,0.429688,0.432872,0.448954,0.484254,0.434118,0.516398,0.398579,0.437459,0.326714,0.412630,0.435644,0.485196,0.387705,0.427195,0.370634,0.418694,0.416431,0.441943,0.365316,0.339564,0.400134,0.244569,0.452147,0.375465,0.414962,0.272850,0.281029,0.429768,0.148997,0.395945,0.371296,0.460083,0.486372,0.289239,0.183138,0.347799,0.473584,0.237942,0.459631,0.469918,0.176262,0.273406,0.327032,0.441558,0.503623,0.210196,0.512530,0.428936,0.478154,0.254674,0.396500,0.189227,0.413057,0.267498,0.254802,0.239819,0.369119,0.401293,0.279040,0.411280,0.358354,0.316049,0.344599,0.319270,0.534125,0.211337,0.226990,0.290343,0.282958,0.440429,0.401920,0.384667,0.225138,0.322917,0.478313,0.381526,0.436975,0.465972,0.429089,0.363081,0.459593,0.459561,0.504488,0.319732,0.415205,0.262594,0.403890,0.377982,0.182313,0.470080,0.495538,0.436560,0.377900,0.508098,0.434263,0.402200,0.337671,0.498801,0.429074,0.442591,0.385482,0.385036,0.473717,0.422661,0.371966,0.404515,0.447714,0.428664
0.443528,0.474434,0.376794,0.328522,0.418423,0.000000,0.429082,0.313738,0.501261,0.332468,0.373144,0.282594,0.442518,0.334691,0.391047,0.490591,0.370019,0.179615,0.310389,0.270119,0.430972,0.375222,0.358308,0.388484,0.360071,0.192897,0.419148,0.381538,0.483559,0.479064,0.353408,0.402100,0.216522,0.464918,0.423192,0.515451,0.428483,0.346824,0.350417,0.362651,0.306529,0.329260,0.423100,0.400987,0.409825,0.392751,0.406938,0.387949,0.412171,0.465770,0.310767,0.380137,0.264915,0.384665,0.330163,0.525485,0.479102,0.382567,0.182952,0.433071,0.176262,0.496951,0.449885,0.393305,0.212324,0.338899,0.430114,0.369393,0.214143,0.454963,0.420070,0.367018,0.348033,0.373548,0.466626,0.335995,0.433413,0.374851,0.358926,0.410343,0.386378,0.420807,0.273735,0.363102,0.518956,0.475278,0.308300,0.204484,0.455458,0.343365,0.259887,0.311221,0.397333,0.466216,0.366924,0.413939,0.425672,0.360161,0.255944,0.316929,0.212679,0.374005,0.480706,0.376967,0.338827,0.269797,0.319568,0.482562,0.387199,0.390663,0.344898,0.527426,0.205962,0.176678,0.353100,0.509363
0.276743,0.491834,0.269457,0.371053,0.282315,0.429082,0.000000,0.333540,0.501856,0.481395,0.464665,0.500293,0.531231,0.538912,0.420317,0.508496,0.365960,0.427361,0.329200,0.479758,0.310235,0.346200,0.276529,0.446742,0.304716,0.429167,0.247134,0.402628,0.477764,0.380155,0.481104,0.456891,0.423523,0.265583,0.076040,0.511260,0.286186,0.285260,0.302957,0.369931,0.508918,0.362745,0.295866,0.367802,0.535888,0.410064,0.540216,0.515003,0.267160,0.268475,0.357583,0.446809,0.495463,0.244369,0.529101,0.485924,0.533097,0.390041,0.417804,0.280392,0.430547,0.359058,0.194719,0.351237,0.405056,0.275426,0.111427,0.459277,0.412485,0.148173,0.264817,0.408794,0.527910,0.270398,0.296223,0.372931,0.083691,0.335736,0.286538,0.428292,0.238388,0.253181,0.482036,0.304374,0.529982,0.546875,0.468933,0.377415,0.503881,0.477778,0.492788,0.386006,0.444727,0.195567,0.319928,0.545107,0.307449,0.494253,0.493769,0.481374,0.395909,0.547148,0.472903,0.447929,0.358515,0.501491,0.300253,0.520340,0.429958,0.219251,0.481300,0.495463,0.393795,0.420229,0.461348,0.497838
0.412698,0.542147,0.148847,0.280860,0.434426,0.313738,0.333540,0.000000,0.577465,0.458137,0.385020,0.421798,0.493601,0.469075,0.406270,0.553049,0.374226,0.206207,0.032093,0.362159,0.339988,0.264010,0.227069,0.431100,0.208679,0.335224,0.274890,0.461494,0.496867,0.499106,0.351756,0.474812,0.350091,0.443837,0.309194,0.538783,0.443645,0.149315,0.212698,0.301299,0.415773,0.273916,0.418563,0.379988,0.459079,0.417481,0.456907,0.433548,0.426129,0.449363,0.321586,0.368065,0.350993,0.395639,0.460356,0.579702,0.472649,0.396816,0.301082,0.411339,0.233266,0.556322,0.318182,0.429966,0.344912,0.243573,0.309645,0.391443,0.356065,0.333333,0.289882,0.425719,0.518209,0.390977,0.459605,0.393003,0.320601,0.230867,0.154483,0.412886,0.406173,0.331917,0.402769,0.251235,0.529056,0.548499,0.453578,0.311362,0.572810,0.344064,0.357750,0.372871,0.436862,0.338729,0.215287,0.433862,0.455696,0.346384,0.369063,0.458997,0.319270,0.530000,0.542435,0.473256,0.322222,0.367294,0.161202,0.545888,0.481547,0.230259,0.341137,0.603477,0.365676,0.228591,0.383517,0.585125
0.454420,0.297297,0.555085,0.531788,0.429688,0.501261,0.501856,0.577465,0.000000,0.396046,0.460028,0.427204,0.285493,0.369993,0.451008,0.170711,0.449114,0.558842,0.570423,0.486251,0.456242,0.502667,0.561242,0.438819,0.524638,0.499369,0.508079,0.315900,0.303968,0.376530,0.420431,0.388587,0.479308,0.431493,0.514408,0.214694,0.424038,0.587145,0.462974,0.476375,0.460643,0.525279,0.446114,0.426870,0.323185,0.415022,0.339954,0.352852,0.442502,0.438776,0.502491,0.452124,0.485384,0.467197,0.372279,0.232243,0.308219,0.410737,0.510520,0.448659,0.575152,0.317128,0.474430,0.440731,0.470075,0.511446,0.515451,0.399291,0.478368,0.507229,0.486339,0.474779,0.333333,0.427012,0.426140,0.454771,0.509852,0.521483,0.584994,0.456241,0.448161,0.445625,0.452753,0.513873,0.237398,0.270353,0.387252,0.527592,0.216667,0.406498,0.484501,0.448361,0.454096,0.501195,0.527536,0.403987,0.472888,0.430683,0.479653,0.399183,0.542096,0.259144,0.283388,0.319829,0.453020,0.475997,0.539663,0.216216,0.333333,0.514515,0.436927,0.201776,0.489758,0.565797,0.404438,0.063280
0.433914,0.410763,0.536059,0.443439,0.432872,0.332468,0.481395,0.458137,0.396046,0.000000,0.380597,0.221271,0.384253,0.308496,0.405797,0.348637,0.397363,0.370895,0.456522,0.308224,0.427444,0.370126,0.398930,0.362092,0.394366,0.307439,0.459242,0.248656,0.461335,0.373670,0.336259,0.237276,0.269406,0.430730,0.486393,0.386703,0.430702,0.492264,0.351952,0.355943,0.267045,0.464398,0.446191,0.382872,0.379071,0.370213,0.375258,0.413863,0.426240,0.435494,0.442711,0.370912,0.295278,0.461916,0.303833,0.387399,0.368919,0.391252,0.345223,0.451360,0.376756,0.326936,0.438525,0.358595,0.249504,0.392512,0.485397,0.301180,0.261468,0.477467,0.437718,0.350190,0.341816,0.494876,0.432686,0.329185,0.493364,0.417447,0.488979,0.401774,0.447124,0.389657,0.251595,0.378156,0.395238,0.338095,0.118343,0.294922,0.323246,0.374237,0.299652,0.332304,0.379850,0.460661,0.405721,0.272485,0.409617,0.353061,0.304736,0.077912,0.272606,0.245665,0.431787,0.209530,0.454489,0.302083,0.447275,0.329337,0.248089,0.500289,0.348869,0.413770,0.299417,0.370937,0.295775,0.381930
